District,Year,Taluka,Length of Rivers,"Number of Lakes, Ponds or Reservoirs Suitable for Fishing",Area Suitable for Fishing,Area Used for Commercial Fisheries,Groundwater Fish Production,Price Received by Producers for Fish Caught,Fish Seeds Used,Fish Business Cooperatives,Members in Fish Business Cooperatives
Sangli,2015,Aatpadi,28.0,42.0,947.0,900.0,360.0,18000000.0,1500000.0,16.0,731.0
Sangli,2015,Tasgaon,56.0,27.0,381.0,358.0,240.0,12000000.0,1200000.0,6.0,340.0
Sangli,2015,Miraj,59.0,10.0,114.0,114.0,150.0,7500000.0,1000000.0,5.0,260.0
Sangli,2015,Ku. Mahakal,23.0,30.0,747.0,582.0,190.0,9500000.0,1500000.0,8.0,228.0
Sangli,2015,Jat,49.0,74.0,1784.0,1535.0,205.0,10300000.0,2000000.0,25.0,756.0
Sangli,2016,Shirala,80.0,43.0,2370.0,340.0,585.0,35100000.0,5500000.0,25.0,2396.0
Sangli,2016,Valava,51.0,28.0,75.0,75.0,90.0,5400000.0,500000.0,4.0,170.0
Sangli,2016,Palus,,3.0,15.0,15.0,30.0,1800000.0,500000.0,1.0,65.0
Sangli,2016,Kadegaon,,17.0,422.0,422.0,350.0,21000000.0,1200000.0,10.0,350.0
Sangli,2016,Khanapur,46.0,24.0,370.0,333.0,320.0,19200000.0,1500000.0,8.0,275.0
Sangli,2016,Aatpadi,28.0,42.0,947.0,900.0,375.0,22500000.0,1600000.0,16.0,731.0
Sangli,2016,Tasgaon,56.0,27.0,381.0,358.0,230.0,13800000.0,1000000.0,6.0,340.0
Sangli,2016,Miraj,59.0,10.0,114.0,114.0,160.0,9600000.0,1500000.0,5.0,260.0
Sangli,2016,Ku. Mahakal,23.0,30.0,747.0,582.0,180.0,10800000.0,1200000.0,8.0,228.0
Sangli,2016,Jat,49.0,74.0,1784.0,1535.0,230.0,13800000.0,2500000.0,25.0,756.0
Sangli,2017,Shirala,80.0,43.0,2370.0,340.0,588.0,35300000.0,5000000.0,25.0,2396.0
Sangli,2017,Valava,51.0,28.0,75.0,75.0,87.0,5200000.0,400000.0,4.0,170.0
Sangli,2017,Palus,,3.0,15.0,15.0,24.0,1400000.0,400000.0,1.0,65.0
Sangli,2017,Kadegaon,,17.0,422.0,422.0,347.0,20800000.0,1000000.0,10.0,350.0
Sangli,2017,Khanapur,46.0,24.0,370.0,333.0,316.0,19000000.0,1400000.0,8.0,275.0
Sangli,2017,Aatpadi,28.0,42.0,947.0,900.0,370.0,22200000.0,1500000.0,16.0,731.0
Sangli,2017,Tasgaon,56.0,27.0,381.0,358.0,222.0,13300000.0,1000000.0,6.0,340.0
Sangli,2017,Miraj,59.0,10.0,114.0,114.0,154.0,9200000.0,1600000.0,5.0,260.0
Sangli,2017,Ku. Mahakal,23.0,30.0,747.0,582.0,177.0,10600000.0,1000000.0,8.0,228.0
Sangli,2017,Jat,49.0,74.0,1784.0,1535.0,229.0,13700000.0,2700000.0,25.0,756.0
Sangli,2018,Shirala,80.0,43.0,2370.0,340.0,538.0,32200000.0,5000000.0,25.0,2396.0
Sangli,2018,Valava,51.0,28.0,75.0,75.0,72.0,4300000.0,400000.0,4.0,170.0
Sangli,2018,Palus,,3.0,15.0,15.0,24.0,1400000.0,400000.0,1.0,65.0
Sangli,2018,Kadegaon,,17.0,422.0,422.0,307.0,18400000.0,1000000.0,10.0,350.0
Sangli,2018,Khanapur,46.0,24.0,370.0,333.0,293.0,17600000.0,1400000.0,8.0,275.0
Sangli,2018,Aatpadi,28.0,42.0,947.0,900.0,325.0,19500000.0,1500000.0,16.0,731.0
Sangli,2018,Tasgaon,56.0,27.0,381.0,358.0,210.0,12600000.0,1000000.0,6.0,340.0
Sangli,2018,Miraj,59.0,10.0,114.0,114.0,154.0,9200000.0,1600000.0,5.0,260.0
Sangli,2018,Ku. Mahakal,23.0,30.0,747.0,582.0,177.0,10600000.0,1000000.0,8.0,228.0
Sangli,2018,Jat,49.0,74.0,1784.0,1535.0,209.0,12500000.0,2700000.0,25.0,756.0
Sangli,2019,Shirala,80.0,46.0,414.0,340.0,548.0,32900000.0,6000000.0,25.0,2396.0
Sangli,2019,Valava,51.0,30.0,105.0,75.0,82.0,4900000.0,600000.0,4.0,170.0
Sangli,2019,Palus,,5.0,30.08,15.0,34.0,2000000.0,600000.0,1.0,65.0
Sangli,2019,Kadegaon,,66.0,43.89,340.0,317.0,18900000.0,1200000.0,10.0,350.0
Sangli,2019,Khanapur,46.0,82.0,563.0,360.0,303.0,18200000.0,1600000.0,8.0,275.0
Sangli,2019,Aatpadi,28.0,61.0,955.0,928.0,335.0,20100000.0,1700000.0,16.0,731.0
Sangli,2019,Tasgaon,56.0,49.0,474.0,377.0,225.0,13500000.0,2000000.0,6.0,340.0
Sangli,2019,Miraj,59.0,51.0,269.0,248.0,169.0,10100000.0,1400000.0,5.0,260.0
Sangli,2019,Ku. Mahakal,23.0,38.0,589.0,582.0,180.0,10800000.0,1800000.0,8.0,228.0
Sangli,2019,Jat,49.0,299.0,3493.03,1539.0,236.0,14200000.0,3500000.0,25.0,756.0
Sangli,2020,Shirala,80.0,46.0,414.0,340.0,560.0,35000000.0,5000000.0,25.0,2396.0
Sangli,2020,Valava,51.0,30.0,105.0,75.0,85.0,5200000.0,400000.0,4.0,170.0
Sangli,2020,Palus,,5.0,30.08,15.0,35.0,2500000.0,400000.0,1.0,65.0
Sangli,2020,Kadegaon,,66.0,43.89,340.0,340.0,21000000.0,800000.0,10.0,350.0
Sangli,2020,Khanapur,46.0,82.0,563.0,360.0,330.0,19800000.0,1500000.0,8.0,275.0
Sangli,2020,Aatpadi,28.0,61.0,955.0,928.0,338.0,21000000.0,1600000.0,16.0,731.0
Sangli,2020,Tasgaon,56.0,49.0,474.0,377.0,230.0,14000000.0,1000000.0,6.0,340.0
Sangli,2020,Miraj,59.0,51.0,269.0,248.0,170.0,10600000.0,1500000.0,5.0,260.0
Sangli,2020,Ku. Mahakal,23.0,38.0,589.0,582.0,182.0,11000000.0,1000000.0,8.0,228.0
Sangli,2020,Jat,49.0,299.0,3493.03,1539.0,237.0,14900000.0,2800000.0,25.0,756.0
Sangli,2021,Shirala,80.0,46.0,414.0,340.0,450.0,28000000.0,5500000.0,25.0,2396.0
Sangli,2021,Valava,51.0,30.0,105.0,75.0,60.0,3800000.0,500000.0,4.0,170.0
Sangli,2021,Palus,,5.0,30.08,15.0,20.0,1300000.0,600000.0,1.0,65.0
Sangli,2021,Kadegaon,,66.0,43.89,340.0,275.0,4600000.0,1000000.0,10.0,350.0
Sangli,2021,Khanapur,46.0,82.0,563.0,360.0,224.0,14000000.0,1700000.0,8.0,275.0
Sangli,2021,Aatpadi,28.0,61.0,955.0,928.0,265.0,16600000.0,1800000.0,16.0,731.0
Sangli,2021,Tasgaon,56.0,49.0,474.0,377.0,195.0,12200000.0,900000.0,6.0,340.0
Sangli,2021,Miraj,59.0,51.0,269.0,248.0,155.0,9900000.0,1700000.0,5.0,260.0
Sangli,2021,Ku. Mahakal,23.0,38.0,589.0,582.0,150.0,9400000.0,1200000.0,8.0,228.0
Sangli,2021,Jat,49.0,299.0,3493.03,1539.0,195.0,12100000.0,3100000.0,25.0,756.0
Pune,2011,Junnar,144.0,32.0,4956.0,4851.0,500.0,15000000.0,2500000.0,13.0,530.0
Pune,2011,Aambegaon,80.0,51.0,1548.0,1400.0,300.0,9000000.0,1000000.0,3.0,200.0
Pune,2011,Shirur,101.0,82.0,815.0,395.0,300.0,9000000.0,1000000.0,2.0,117.0
Pune,2011,Khed,115.0,50.0,2122.0,1867.0,150.0,4500000.0,1100000.0,4.0,138.0
Pune,2011,Maval,38.0,9.0,2481.0,2481.0,1000.0,30000000.0,1100000.0,6.0,241.0
Pune,2011,Mulashi,26.0,19.0,5890.0,5890.0,3000.0,90000000.0,2500000.0,4.0,117.0
Pune,2011,Haveli,112.0,27.0,1331.0,1331.0,500.0,15000000.0,700000.0,4.0,146.0
Pune,2011,Pune City,26.0,0.0,0.0,0.0,20.0,600000.0,250000.0,3.0,278.0
Pune,2011,Daund,134.0,47.0,498.0,350.0,5000.0,150000000.0,1100000.0,4.0,160.0
Pune,2011,Purandar,58.0,51.0,2373.0,1984.0,3000.0,90000000.0,1300000.0,7.0,257.0
Pune,2011,Welhe,29.0,2.0,1962.0,1178.0,300.0,9000000.0,700000.0,2.0,138.0
Pune,2011,Bhor,86.0,7.0,1766.0,1766.0,230.0,6900000.0,1000000.0,4.0,207.0
Pune,2011,Baramati,108.0,238.0,1453.0,528.0,500.0,15000000.0,1000000.0,4.0,248.0
Pune,2011,Indapur,195.0,48.0,840.0,700.0,7200.0,216000000.0,2500000.0,27.0,985.0
Pune,2012,Junnar,144.0,33.0,4996.0,4996.0,625.0,18800000.0,2700000.0,13.0,530.0
Pune,2012,Aambegaon,80.0,51.0,1548.0,1548.0,400.0,12000000.0,1100000.0,3.0,200.0
Pune,2012,Shirur,101.0,82.0,815.0,300.0,200.0,6000000.0,1000000.0,2.0,117.0
Pune,2012,Khed,115.0,50.0,2122.0,2122.0,225.0,6800000.0,1400000.0,4.0,138.0
Pune,2012,Maval,38.0,9.0,2481.0,2481.0,1050.0,31500000.0,1200000.0,6.0,241.0
Pune,2012,Mulashi,26.0,19.0,5890.0,5890.0,3050.0,91500000.0,2500000.0,4.0,117.0
Pune,2012,Haveli,112.0,27.0,1331.0,1291.0,525.0,15800000.0,700000.0,4.0,146.0
Pune,2012,Pune City,26.0,0.0,0.0,0.0,20.0,600000.0,300000.0,3.0,278.0
Pune,2012,Daund,134.0,47.0,498.0,350.0,5200.0,156000000.0,1100000.0,4.0,160.0
Pune,2012,Purandar,58.0,51.0,2373.0,2000.0,3010.0,93000000.0,1300000.0,7.0,257.0
Pune,2012,Welhe,29.0,2.0,1962.0,1178.0,300.0,9000000.0,700000.0,2.0,138.0
Pune,2012,Bhor,86.0,7.0,1766.0,1766.0,300.0,9000000.0,1500000.0,4.0,207.0
Pune,2012,Baramati,108.0,238.0,1453.0,528.0,500.0,15000000.0,1000000.0,4.0,248.0
Pune,2012,Indapur,195.0,48.0,840.0,700.0,10000.0,300000000.0,2700000.0,27.0,985.0
Pune,2013,Junnar,144.0,34.0,5015.0,5015.0,633.0,31650000.0,3500000.0,13.0,545.0
Pune,2013,Aambegaon,80.0,51.0,1548.0,1548.0,375.0,18750000.0,700000.0,3.0,200.0
Pune,2013,Shirur,101.0,82.0,815.0,130.0,85.0,4250000.0,500000.0,2.0,117.0
Pune,2013,Khed,115.0,50.0,2122.0,2122.0,197.0,9850000.0,1000000.0,5.0,158.0
Pune,2013,Maval,38.0,9.0,2481.0,2481.0,900.0,45000000.0,1500000.0,6.0,241.0
Pune,2013,Mulashi,26.0,19.0,5890.0,5890.0,250.0,125000000.0,3000000.0,4.0,117.0
Pune,2013,Haveli,112.0,27.0,1331.0,1000.0,400.0,20000000.0,600000.0,4.0,146.0
Pune,2013,Pune City,26.0,0.0,0.0,0.0,7.0,350000.0,100000.0,3.0,278.0
Pune,2013,Daund,134.0,47.0,498.0,300.0,900.0,45000000.0,1500000.0,5.0,190.0
Pune,2013,Purandar,58.0,51.0,2373.0,2000.0,270.0,135000000.0,2000000.0,7.0,257.0
Pune,2013,Welhe,29.0,2.0,1962.0,500.0,100.0,50000000.0,300000.0,2.0,138.0
Pune,2013,Bhor,86.0,7.0,1766.0,1766.0,250.0,125000000.0,1700000.0,4.0,207.0
Pune,2013,Baramati,108.0,238.0,1453.0,400.0,200.0,100000000.0,900000.0,4.0,248.0
Pune,2013,Indapur,195.0,48.0,840.0,700.0,700.0,510000000.0,3000000.0,27.0,985.0
Pune,2014,Junnar,144.0,34.0,5015.0,5015.0,700.0,35000000.0,4000000.0,14.0,565.0
Pune,2014,Aambegaon,80.0,51.0,1548.0,1548.0,200.0,10000000.0,500000.0,3.0,200.0
Pune,2014,Shirur,101.0,82.0,815.0,30.0,48.0,2400000.0,200000.0,2.0,117.0
Pune,2014,Khed,115.0,50.0,2122.0,2122.0,197.0,9850000.0,1000000.0,5.0,158.0
Pune,2014,Maval,38.0,9.0,2481.0,2481.0,700.0,35000000.0,1000000.0,6.0,241.0
Pune,2014,Mulashi,26.0,19.0,5890.0,5890.0,250.0,125000000.0,3000000.0,4.0,117.0
Pune,2014,Haveli,112.0,27.0,1331.0,1000.0,300.0,15000000.0,600000.0,4.0,146.0
Pune,2014,Pune City,26.0,0.0,0.0,0.0,7.0,350000.0,100000.0,3.0,278.0
Pune,2014,Daund,134.0,47.0,498.0,300.0,630.0,31500000.0,1100000.0,5.0,190.0
Pune,2014,Purandar,58.0,51.0,2373.0,2000.0,270.0,135000000.0,2000000.0,7.0,257.0
Pune,2014,Welhe,29.0,2.0,1962.0,500.0,100.0,50000000.0,300000.0,2.0,138.0
Pune,2014,Bhor,86.0,7.0,1766.0,1766.0,300.0,150000000.0,1700000.0,4.0,207.0
Pune,2014,Baramati,108.0,238.0,1453.0,300.0,100.0,50000000.0,900000.0,4.0,248.0
Pune,2014,Indapur,195.0,48.0,840.0,700.0,20000.0,600000000.0,3000000.0,27.0,985.0
Pune,2015,Junnar,144.0,34.0,5015.0,5015.0,775.0,42600000.0,4700000.0,15.0,590.0
Pune,2015,Aambegaon,80.0,51.0,1548.0,270.0,225.0,12300000.0,300000.0,3.0,200.0
Pune,2015,Shirur,101.0,82.0,815.0,30.0,51.0,2800000.0,200000.0,2.0,117.0
Pune,2015,Khed,115.0,50.0,2122.0,2122.0,237.0,13000000.0,1300000.0,6.0,185.0
Pune,2015,Maval,38.0,9.0,2481.0,2330.0,750.0,41200000.0,1000000.0,10.0,336.0
Pune,2015,Mulashi,26.0,19.0,5890.0,5890.0,250.0,13700000.0,3400000.0,6.0,167.0
Pune,2015,Haveli,112.0,27.0,1331.0,1000.0,325.0,178700000.0,600000.0,4.0,146.0
Pune,2015,Pune City,26.0,0.0,0.0,0.0,7.0,385000.0,100000.0,3.0,278.0
Pune,2015,Daund,134.0,47.0,498.0,275.0,655.0,36000000.0,1500000.0,7.0,256.0
Pune,2015,Purandar,58.0,51.0,2373.0,200.0,270.0,148500000.0,2200000.0,9.0,317.0
Pune,2015,Welhe,29.0,2.0,1962.0,500.0,125.0,68700000.0,500000.0,2.0,138.0
Pune,2015,Bhor,86.0,7.0,1766.0,116.0,325.0,178700000.0,1700000.0,4.0,207.0
Pune,2015,Baramati,108.0,238.0,1453.0,300.0,100.0,55000000.0,900000.0,4.0,248.0
Pune,2015,Indapur,195.0,48.0,840.0,700.0,20000.0,500000000.0,3200000.0,31.0,1105.0
Pune,2016,Junnar,144.0,34.0,5015.0,5015.0,900.0,540000000.0,6000000.0,14.0,565.0
Pune,2016,Aambegaon,80.0,51.0,1548.0,1548.0,505.0,303000000.0,300000.0,3.0,200.0
Pune,2016,Shirur,101.0,82.0,815.0,30.0,65.0,39000000.0,250000.0,2.0,117.0
Pune,2016,Khed,115.0,50.0,2122.0,2122.0,505.0,303000000.0,1500000.0,5.0,158.0
Pune,2016,Maval,38.0,9.0,2481.0,2330.0,816.0,489600000.0,1700000.0,8.0,286.0
Pune,2016,Mulashi,26.0,19.0,5890.0,5890.0,315.0,189000000.0,3600000.0,4.0,117.0
Pune,2016,Haveli,112.0,27.0,1331.0,1000.0,400.0,240000000.0,900000.0,4.0,146.0
Pune,2016,Pune City,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,278.0
Pune,2016,Daund,134.0,47.0,498.0,330.0,401.0,240600000.0,1400000.0,5.0,190.0
Pune,2016,Purandar,58.0,51.0,2373.0,439.0,337.0,202200000.0,4000000.0,8.0,292.0
Pune,2016,Welhe,29.0,2.0,1962.0,1962.0,129.0,77400000.0,1000000.0,2.0,138.0
Pune,2016,Bhor,86.0,7.0,1766.0,905.0,100.0,60000000.0,1200000.0,4.0,207.0
Pune,2016,Baramati,108.0,238.0,1453.0,300.0,70.0,42000000.0,600000.0,4.0,248.0
Pune,2016,Indapur,195.0,48.0,840.0,700.0,22362.0,670800000.0,4000000.0,27.0,985.0
Pune,2017,Junnar,144.0,34.0,5015.0,5015.0,1000.0,7000000000.0,6500000.0,6.0,590.0
Pune,2017,Aambegaon,80.0,51.0,1548.0,1548.0,604.0,4228000000.0,350000.0,1.0,200.0
Pune,2017,Shirur,101.0,82.0,815.0,30.0,85.0,595000000.0,215000.0,0.0,0.0
Pune,2017,Khed,115.0,50.0,2122.0,2122.0,545.0,3815000000.0,1800000.0,5.0,185.0
Pune,2017,Maval,38.0,9.0,2481.0,2330.0,875.0,6125000000.0,1950000.0,8.0,336.0
Pune,2017,Mulashi,26.0,19.0,5890.0,5890.0,410.0,2870000000.0,4000000.0,4.0,167.0
Pune,2017,Haveli,112.0,27.0,1331.0,1000.0,503.0,3521000000.0,1100000.0,2.0,146.0
Pune,2017,Pune City,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,278.0
Pune,2017,Daund,134.0,47.0,498.0,330.0,525.0,3675000000.0,1500000.0,5.0,256.0
Pune,2017,Purandar,58.0,51.0,2373.0,439.0,375.0,2625000000.0,5500000.0,7.0,317.0
Pune,2017,Welhe,29.0,2.0,1962.0,1962.0,235.0,1645000000.0,1400000.0,0.0,0.0
Pune,2017,Bhor,86.0,7.0,1766.0,905.0,165.0,1155000000.0,1200000.0,3.0,207.0
Pune,2017,Baramati,108.0,238.0,1453.0,300.0,115.0,805000000.0,900000.0,2.0,248.0
Pune,2017,Indapur,195.0,48.0,840.0,700.0,24275.0,169925000000.0,4500000.0,12.0,1105.0
Pune,2018,Junnar,144.0,34.0,5015.0,5015.0,1000.0,7000000000.0,6500000.0,7.0,333.0
Pune,2018,Aambegaon,80.0,51.0,1548.0,1548.0,604.0,4228000000.0,350000.0,1.0,40.0
Pune,2018,Shirur,101.0,82.0,815.0,30.0,85.0,595000000.0,215000.0,0.0,0.0
Pune,2018,Khed,115.0,50.0,2122.0,2122.0,545.0,3815000000.0,1800000.0,6.0,273.0
Pune,2018,Maval,38.0,9.0,2481.0,2330.0,1050.0,6300000000.0,1950000.0,8.0,278.0
Pune,2018,Mulashi,26.0,19.0,5890.0,5890.0,2152.0,15064000000.0,5500000.0,4.0,119.0
Pune,2018,Haveli,112.0,27.0,1331.0,1000.0,503.0,3521000000.0,1100000.0,3.0,143.0
Pune,2018,Pune City,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0
Pune,2018,Daund,134.0,47.0,498.0,330.0,525.0,3675000000.0,1500000.0,5.0,215.0
Pune,2018,Purandar,58.0,51.0,2373.0,439.0,375.0,2625000000.0,5500000.0,7.0,164.0
Pune,2018,Welhe,29.0,2.0,1962.0,1962.0,235.0,1645000000.0,1400000.0,0.0,0.0
Pune,2018,Bhor,86.0,7.0,1766.0,905.0,165.0,1155000000.0,1200000.0,3.0,106.0
Pune,2018,Baramati,108.0,238.0,1453.0,300.0,115.0,805000000.0,900000.0,2.0,72.0
Pune,2018,Indapur,195.0,48.0,840.0,700.0,24275.0,169925000000.0,4500000.0,12.0,555.0
Pune,2019,Junnar,144.0,34.0,5015.0,5015.0,995.0,6965000000.0,6500000.0,7.0,178.0
Pune,2019,Aambegaon,80.0,51.0,1548.0,1548.0,598.0,4186000000.0,350000.0,1.0,56.0
Pune,2019,Shirur,101.0,82.0,815.0,30.0,85.0,595000000.0,215000.0,0.0,0.0
Pune,2019,Khed,115.0,50.0,2122.0,2122.0,522.0,3654000000.0,1800000.0,6.0,158.0
Pune,2019,Maval,38.0,9.0,2481.0,2330.0,1005.0,7035000000.0,1950000.0,8.0,182.0
Pune,2019,Mulashi,26.0,19.0,5890.0,5890.0,2152.0,15064000000.0,4000000.0,4.0,117.0
Pune,2019,Haveli,112.0,27.0,1331.0,1000.0,503.0,3521000000.0,1100000.0,4.0,146.0
Pune,2019,Pune City,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,2019,Daund,134.0,47.0,498.0,330.0,522.0,3654000000.0,1500000.0,5.0,148.0
Pune,2019,Purandar,58.0,51.0,2373.0,439.0,368.0,2576000000.0,5500000.0,7.0,255.0
Pune,2019,Welhe,29.0,2.0,1962.0,1962.0,235.0,1645000000.0,1400000.0,0.0,0.0
Pune,2019,Bhor,86.0,7.0,1766.0,905.0,165.0,1155000000.0,1200000.0,3.0,98.0
Pune,2019,Baramati,108.0,238.0,1453.0,300.0,115.0,805000000.0,1200000.0,2.0,77.0
Pune,2019,Indapur,195.0,48.0,840.0,700.0,23321.0,163247000000.0,4500000.0,12.0,328.0
Pune,2020,Junnar,144.0,34.0,5015.0,5015.0,995.0,6467500000.0,6500000.0,7.0,280.0
Pune,2020,Aambegaon,80.0,51.0,1548.0,1548.0,604.0,3926000000.0,350000.0,1.0,120.0
Pune,2020,Shirur,101.0,82.0,815.0,30.0,85.0,552500000.0,200000.0,0.0,0.0
Pune,2020,Khed,115.0,50.0,2122.0,2122.0,598.0,3887000000.0,1800000.0,6.0,158.0
Pune,2020,Maval,38.0,9.0,2481.0,2330.0,1050.0,6825000000.0,1950000.0,7.0,182.0
Pune,2020,Mulashi,26.0,19.0,5890.0,5890.0,2152.0,13988000000.0,4000000.0,4.0,117.0
Pune,2020,Haveli,112.0,27.0,1331.0,1000.0,503.0,3269500000.0,1100000.0,3.0,146.0
Pune,2020,Pune City,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0
Pune,2020,Daund,134.0,47.0,498.0,330.0,525.0,3412500000.0,1500000.0,7.0,220.0
Pune,2020,Purandar,58.0,51.0,2373.0,439.0,375.0,2437500000.0,5500000.0,7.0,255.0
Pune,2020,Welhe,29.0,2.0,1962.0,1962.0,235.0,1527500000.0,1400000.0,0.0,0.0
Pune,2020,Bhor,86.0,7.0,1766.0,905.0,158.0,1027000000.0,900000.0,3.0,98.0
Pune,2020,Baramati,108.0,238.0,1453.0,300.0,115.0,747500000.0,1200000.0,2.0,77.0
Pune,2020,Indapur,195.0,48.0,840.0,700.0,24275.0,157787500000.0,4500000.0,12.0,985.0
Pune,2021,Junnar,144.0,34.0,5015.0,5015.0,1022.0,6467500000.0,7500000.0,7.0,295.0
Pune,2021,Aambegaon,80.0,51.0,1548.0,1548.0,729.0,3926000000.0,890000.0,1.0,120.0
Pune,2021,Shirur,101.0,82.0,815.0,216.0,102.0,552500000.0,1320000.0,1.0,26.0
Pune,2021,Khed,115.0,50.0,2122.0,2122.0,925.0,3887000000.0,2230000.0,6.0,158.0
Pune,2021,Maval,38.0,9.0,2481.0,2330.0,1050.0,6825000000.0,2790000.0,7.0,182.0
Pune,2021,Mulashi,26.0,19.0,5890.0,5890.0,2355.0,13988000000.0,4390000.0,4.0,117.0
Pune,2021,Haveli,112.0,27.0,1331.0,1000.0,725.0,3269500000.0,1320000.0,3.0,146.0
Pune,2021,Pune City,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0
Pune,2021,Daund,134.0,47.0,498.0,330.0,525.0,3412500000.0,1620000.0,7.0,220.0
Pune,2021,Purandar,58.0,51.0,2373.0,439.0,311.0,2437500000.0,3236000.0,7.0,255.0
Pune,2021,Welhe,29.0,2.0,1962.0,1962.0,719.0,1527500000.0,2620000.0,0.0,0.0
Pune,2021,Bhor,86.0,7.0,1766.0,905.0,279.0,1027000000.0,1290000.0,3.0,98.0
Pune,2021,Baramati,108.0,238.0,1453.0,300.0,187.0,747500000.0,1490000.0,2.0,77.0
Pune,2021,Indapur,195.0,48.0,840.0,700.0,23285.0,157787500000.0,7830000.0,12.0,985.0
Satara,2012,Mahableshwar,,,,,,0.0,0.0,,
Satara,2012,Vai,,26.0,1569.0,1517.0,131.0,4585000.0,1700000.0,3.0,107.0
Satara,2012,Khandala,,66.0,305.0,248.0,54.0,1889999.9999999998,1300000.0,4.0,281.0
Satara,2012,Faltan,,87.0,885.0,620.0,44.0,1540000.0,1900000.0,5.0,155.0
Satara,2012,Man,,213.0,2281.0,2125.0,83.0,2905000.0,2200000.0,10.0,315.0
Satara,2012,Khatav,,165.0,1663.0,1510.0,61.0,2135000.0,1800000.0,10.0,307.0
Satara,2012,Koregaon,,126.0,596.0,490.0,54.0,1889999.9999999998,1400000.0,4.0,116.0
Satara,2012,Satara,,18.0,1385.0,1295.0,76.0,2660000.0,2300000.0,7.0,322.0
Satara,2012,Javali,,6.0,14.0,14.0,0.0,0.0,0.0,2.0,108.0
Satara,2012,Patan,,24.0,7147.0,7095.0,93.0,3254999.9999999995,1800000.0,5.0,149.0
Satara,2012,Karad,,58.0,307.0,244.0,82.0,2870000.0,2000000.0,10.0,610.0
Satara,2013,Mahableshwar,,,,,,0.0,0.0,,
Satara,2013,Vai,,26.0,1569.0,1517.0,140.0,5600000.0,700000.0,3.0,107.0
Satara,2013,Khandala,,66.0,305.0,248.0,65.0,2600000.0,900000.0,4.0,281.0
Satara,2013,Faltan,,100.0,915.0,630.0,60.0,2400000.0,1100000.0,6.0,185.0
Satara,2013,Man,,238.0,2340.0,2145.0,122.0,4880000.0,2200000.0,11.0,336.0
Satara,2013,Khatav,,172.0,1681.0,1518.0,95.0,3800000.0,2000000.0,10.0,307.0
Satara,2013,Koregaon,,131.0,608.0,494.0,62.0,2480000.0,911000.0,4.0,116.0
Satara,2013,Satara,,18.0,1385.0,1295.0,81.0,3240000.0,1500000.0,7.0,322.0
Satara,2013,Javali,,6.0,14.0,14.0,5.0,200000.0,900000.0,2.0,108.0
Satara,2013,Patan,,24.0,7147.0,7095.0,98.0,3920000.0000000005,1100000.0,8.0,209.0
Satara,2013,Karad,,58.0,307.0,244.0,82.0,3279999.9999999995,2500000.0,9.0,610.0
Satara,2014,Mahableshwar,,,,,,0.0,0.0,,
Satara,2014,Vai,,26.0,1569.0,1517.0,230.0,9200000.0,900000.0,3.0,107.0
Satara,2014,Khandala,,66.0,305.0,248.0,200.0,8000000.0,800000.0,4.0,281.0
Satara,2014,Faltan,,100.0,915.0,630.0,100.0,4000000.0,940000.0,6.0,185.0
Satara,2014,Man,,238.0,2340.0,2145.0,220.0,8800000.0,700000.0,11.0,336.0
Satara,2014,Khatav,,172.0,1681.0,1518.0,130.0,5200000.0,400000.0,10.0,307.0
Satara,2014,Koregaon,,131.0,608.0,494.0,110.0,4400000.0,300000.0,4.0,116.0
Satara,2014,Satara,,18.0,1385.0,1295.0,240.0,9600000.0,700000.0,7.0,322.0
Satara,2014,Javali,,6.0,14.0,14.0,25.0,1000000.0,52000.0,2.0,108.0
Satara,2014,Patan,,24.0,7147.0,7095.0,130.0,5200000.0,300000.0,8.0,209.0
Satara,2014,Karad,,58.0,307.0,244.0,150.0,6000000.0,400000.0,9.0,610.0
Satara,2015,Mahableshwar,,,,,,0.0,0.0,,
Satara,2015,Vai,,26.0,1569.0,1517.0,300.0,18000000.0,1200000.0,2.0,80.0
Satara,2015,Khandala,,66.0,305.0,248.0,270.0,16200000.0,1000000.0,4.0,281.0
Satara,2015,Faltan,,100.0,915.0,630.0,110.0,6600000.0,900000.0,8.0,235.0
Satara,2015,Man,,238.0,2340.0,2145.0,225.0,13500000.0,1000000.0,11.0,336.0
Satara,2015,Khatav,,172.0,1681.0,1518.0,150.0,9000000.0,800000.0,10.0,307.0
Satara,2015,Koregaon,,131.0,608.0,494.0,100.0,6000000.0,900000.0,4.0,116.0
Satara,2015,Satara,,18.0,1385.0,1295.0,300.0,18000000.0,1200000.0,8.0,350.0
Satara,2015,Javali,,6.0,14.0,14.0,60.0,3600000.0,500000.0,2.0,108.0
Satara,2015,Patan,,24.0,7147.0,7095.0,135.0,8100000.0,900000.0,8.0,209.0
Satara,2015,Karad,,58.0,307.0,244.0,250.0,15000000.0,1000000.0,12.0,700.0
Satara,2016,Mahableshwar,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
